,IJind,Label,Area,X,Y,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Image,Time,Volume,Media,Moving,ImGroup,blobID
102,103,flattened:0033-1249-0968:32_1470205390,36628,976.327,1250.748,227.768,204.753,16.355999999999998,239.46,33,851,1244,168.925,204.234,32,1470205390,222274.44684496298,True,False,1,7.0
103,104,flattened:0034-0552-0581:33_1470205450,42547,581.918,551.759,238.40400000000002,227.23,66.684,242.26,34,519,653,54.407,226.595,33,1470205450,262273.5688877925,True,False,1,5.0
104,105,flattened:0034-1147-1760:33_1470205450,44444,1756.785,1147.92,248.16,228.03,88.01799999999999,253.28400000000002,34,1751,1274,87.28399999999999,229.80700000000002,33,1470205450,286896.8041215817,True,False,1,6.0
105,106,flattened:0034-1249-0968:33_1470205450,36686,976.225,1250.769,227.981,204.886,16.566,240.252,34,850,1245,169.205,203.804,33,1470205450,222818.9370737488,True,False,1,7.0
106,107,flattened:0035-0552-0581:34_1470205510,42540,581.646,552.002,238.25,227.34,66.734,242.167,35,520,654,55.26,226.548,34,1470205510,262038.69454502533,True,False,1,5.0
107,108,flattened:0035-1147-1759:34_1470205510,44427,1756.499,1147.935,248.215,227.892,87.90299999999999,253.19799999999998,35,1752,1274,87.73700000000001,229.954,34,1470205510,287005.49740066606,True,False,1,6.0
108,109,flattened:0035-1249-0968:34_1470205510,36745,976.2280000000001,1250.864,228.41099999999997,204.829,16.203,240.44099999999997,35,850,1244,168.97,204.085,34,1470205510,223527.19762865975,True,False,1,7.0
109,110,flattened:0036-0552-0581:35_1470205570,42549,581.495,552.191,238.308,227.332,66.663,242.21099999999998,36,476,613,32.181,226.583,35,1470205570,262171.21353509626,True,False,1,5.0
110,111,flattened:0036-1147-1759:35_1470205570,44434,1756.389,1148.02,248.322,227.83,87.53200000000001,253.387,36,1746,1021,93.167,229.835,35,1470205570,287130.26121635496,True,False,1,6.0
111,112,flattened:0036-1249-0968:35_1470205570,36774,976.454,1251.0639999999999,228.21200000000002,205.169,15.939,240.832,36,850,1244,168.503,204.792,35,1470205570,225187.66018504792,True,False,1,7.0
112,113,flattened:0037-0552-0581:36_1470205630,42575,581.63,551.925,238.36,227.421,65.743,242.128,37,523,656,56.113,226.57,36,1470205630,262010.18364026496,True,False,1,5.0
113,114,flattened:0037-1147-1759:36_1470205630,44417,1756.519,1147.889,248.37099999999998,227.69799999999998,87.584,253.505,37,1746,1021,93.619,229.52200000000002,36,1470205630,286782.7947752087,True,False,1,6.0
114,115,flattened:0037-1249-0968:36_1470205630,36766,976.365,1251.015,228.46,204.90200000000002,16.531,241.033,37,850,1243,168.27,203.995,36,1470205630,224285.3360924866,True,False,1,7.0
115,116,flattened:0038-0552-0581:37_1470205690,42561,581.636,552.008,238.395,227.31400000000002,65.525,242.128,38,523,656,56.113,226.57,37,1470205690,262010.18364026496,True,False,1,5.0
116,117,flattened:0038-1147-1759:37_1470205690,44396,1756.4979999999998,1148.039,248.363,227.597,87.73200000000001,253.505,38,1747,1021,93.619,229.50799999999998,37,1470205690,286757.85925757384,True,False,1,6.0
117,118,flattened:0038-1249-0968:37_1470205690,36800,976.385,1250.774,228.549,205.012,17.262999999999998,241.234,38,850,1245,169.24900000000002,204.25599999999997,37,1470205690,224984.57816758956,True,False,1,7.0
118,119,flattened:0039-0551-0581:38_1470205750,42599,581.293,551.7090000000001,238.35,227.55900000000003,64.46300000000001,242.421,39,513,649,52.373999999999995,227.101,38,1470205750,263394.50471433345,True,False,1,5.0
119,120,flattened:0039-1147-1759:38_1470205750,44411,1756.389,1147.9360000000001,248.498,227.551,87.00200000000001,253.505,39,1746,1021,93.619,229.72400000000002,38,1470205750,287142.7395862003,True,False,1,6.0
120,121,flattened:0039-1248-0968:38_1470205750,36813,976.3839999999999,1250.347,228.62,205.02,16.822,241.615,39,850,1242,168.783,204.329,38,1470205750,225673.12647197573,True,False,1,7.0
121,122,flattened:0040-0551-0581:39_1470205810,42605,581.734,551.246,238.4,227.543,66.43,242.26,40,517,651,54.407,226.525,39,1470205810,262156.11418043403,True,False,1,5.0
122,123,flattened:0040-1147-1759:39_1470205810,44381,1756.358,1147.896,248.388,227.498,87.458,253.64,40,1744,1021,94.07,229.50799999999998,39,1470205810,286998.3691316004,True,False,1,6.0
123,124,flattened:0040-1249-0968:39_1470205810,36786,976.291,1250.472,228.575,204.91099999999997,17.524,242.324,40,849,1247,170.49900000000002,204.838,39,1470205810,227527.3142134524,True,False,1,7.0
124,125,flattened:0041-0552-0581:40_1470205870,42630,581.369,551.8530000000001,238.55,227.53400000000002,70.643,242.528,41,524,656,58.145,226.0,40,1470205870,261725.18832828134,True,False,1,5.0
